,kernel,degree,coef0,gamma,nu,precision,recall,f1
10784,poly,2,0.1,auto,0.1,0.0,0.0,0.0
10785,poly,2,0.1,auto,0.2,0.2,0.16666666666666666,0.18181818181818182
10786,poly,2,0.1,auto,0.25,0.14285714285714285,0.16666666666666666,0.15384615384615385
10787,poly,2,0.1,auto,0.5,0.16666666666666666,0.3333333333333333,0.2222222222222222
10788,rbf,2,0.1,auto,0.01,0.4444444444444444,0.6666666666666666,0.5333333333333333
10789,rbf,2,0.1,auto,0.05,0.4444444444444444,0.6666666666666666,0.5333333333333333
10790,rbf,2,0.1,auto,0.1,0.2222222222222222,0.3333333333333333,0.26666666666666666
10791,rbf,2,0.1,auto,0.2,0.0,0.0,0.0
10792,rbf,2,0.1,auto,0.25,0.3,0.5,0.375
10793,rbf,2,0.1,auto,0.5,0.25,0.5,0.3333333333333333
10794,sigmoid,2,0.1,auto,0.01,0.0,0.0,0.0
10795,sigmoid,2,0.1,auto,0.05,0.0,0.0,0.0
10796,sigmoid,2,0.1,auto,0.1,0.5,0.16666666666666666,0.25
10797,sigmoid,2,0.1,auto,0.2,0.2,0.16666666666666666,0.18181818181818182
10798,sigmoid,2,0.1,auto,0.25,0.25,0.16666666666666666,0.2
10799,sigmoid,2,0.1,auto,0.5,0.3333333333333333,0.6666666666666666,0.4444444444444444
10800,linear,2,0.1,1e-06,0.01,0.2,0.5,0.2857142857142857
10801,linear,2,0.1,1e-06,0.05,0.2857142857142857,0.6666666666666666,0.4
10802,linear,2,0.1,1e-06,0.1,0.08333333333333333,0.16666666666666666,0.1111111111111111
10803,linear,2,0.1,1e-06,0.2,0.125,0.3333333333333333,0.18181818181818182
10804,linear,2,0.1,1e-06,0.25,0.23076923076923078,0.5,0.3157894736842105
10805,linear,2,0.1,1e-06,0.5,0.23076923076923078,0.5,0.3157894736842105
10806,poly,2,0.1,1e-06,0.01,0.2608695652173913,1.0,0.41379310344827586
10807,poly,2,0.1,1e-06,0.05,0.3333333333333333,0.6666666666666666,0.4444444444444444
10808,poly,2,0.1,1e-06,0.1,0.2608695652173913,1.0,0.41379310344827586
10809,poly,2,0.1,1e-06,0.2,0.35714285714285715,0.8333333333333334,0.5
10810,poly,2,0.1,1e-06,0.25,0.4166666666666667,0.8333333333333334,0.5555555555555556
10811,poly,2,0.1,1e-06,0.5,0.15384615384615385,0.3333333333333333,0.21052631578947367
10812,rbf,2,0.1,1e-06,0.01,0.25,1.0,0.4
10813,rbf,2,0.1,1e-06,0.05,0.21739130434782608,0.8333333333333334,0.3448275862068966
10814,rbf,2,0.1,1e-06,0.1,0.3125,0.8333333333333334,0.45454545454545453
10815,rbf,2,0.1,1e-06,0.2,0.29411764705882354,0.8333333333333334,0.43478260869565216
10816,rbf,2,0.1,1e-06,0.25,0.0,0.0,0.0
10817,rbf,2,0.1,1e-06,0.5,0.0,0.0,0.0
10818,sigmoid,2,0.1,1e-06,0.01,0.2608695652173913,1.0,0.41379310344827586
10819,sigmoid,2,0.1,1e-06,0.05,0.3076923076923077,0.6666666666666666,0.42105263157894735
10820,sigmoid,2,0.1,1e-06,0.1,0.2608695652173913,1.0,0.41379310344827586
10821,sigmoid,2,0.1,1e-06,0.2,0.38461538461538464,0.8333333333333334,0.5263157894736842
10822,sigmoid,2,0.1,1e-06,0.25,0.4166666666666667,0.8333333333333334,0.5555555555555556
10823,sigmoid,2,0.1,1e-06,0.5,0.15384615384615385,0.3333333333333333,0.21052631578947367
10824,linear,2,0.1,0.0001,0.01,0.2,0.5,0.2857142857142857
10825,linear,2,0.1,0.0001,0.05,0.2857142857142857,0.6666666666666666,0.4
10826,linear,2,0.1,0.0001,0.1,0.08333333333333333,0.16666666666666666,0.1111111111111111
10827,linear,2,0.1,0.0001,0.2,0.125,0.3333333333333333,0.18181818181818182
10828,linear,2,0.1,0.0001,0.25,0.23076923076923078,0.5,0.3157894736842105
10829,linear,2,0.1,0.0001,0.5,0.23076923076923078,0.5,0.3157894736842105
10830,poly,2,0.1,0.0001,0.01,0.2608695652173913,1.0,0.41379310344827586
10831,poly,2,0.1,0.0001,0.05,0.3076923076923077,0.6666666666666666,0.42105263157894735
10832,poly,2,0.1,0.0001,0.1,0.2608695652173913,1.0,0.41379310344827586
10833,poly,2,0.1,0.0001,0.2,0.3,1.0,0.46153846153846156
10834,poly,2,0.1,0.0001,0.25,0.3333333333333333,0.6666666666666666,0.4444444444444444
10835,poly,2,0.1,0.0001,0.5,0.8,0.6666666666666666,0.7272727272727273
10836,rbf,2,0.1,0.0001,0.01,0.0,0.0,0.0
10837,rbf,2,0.1,0.0001,0.05,0.0,0.0,0.0
10838,rbf,2,0.1,0.0001,0.1,0.2,0.16666666666666666,0.18181818181818182
10839,rbf,2,0.1,0.0001,0.2,0.4,0.3333333333333333,0.36363636363636365
10840,rbf,2,0.1,0.0001,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333
10841,rbf,2,0.1,0.0001,0.5,0.23076923076923078,0.5,0.3157894736842105
10842,sigmoid,2,0.1,0.0001,0.01,0.22727272727272727,0.8333333333333334,0.35714285714285715
10843,sigmoid,2,0.1,0.0001,0.05,0.3076923076923077,0.6666666666666666,0.42105263157894735
10844,sigmoid,2,0.1,0.0001,0.1,0.2727272727272727,1.0,0.42857142857142855
10845,sigmoid,2,0.1,0.0001,0.2,0.3125,0.8333333333333334,0.45454545454545453
10846,sigmoid,2,0.1,0.0001,0.25,0.25,0.8333333333333334,0.38461538461538464
10847,sigmoid,2,0.1,0.0001,0.5,0.0,0.0,0.0
10848,linear,2,0.1,0.001,0.01,0.2,0.5,0.2857142857142857
10849,linear,2,0.1,0.001,0.05,0.2857142857142857,0.6666666666666666,0.4
10850,linear,2,0.1,0.001,0.1,0.08333333333333333,0.16666666666666666,0.1111111111111111
10851,linear,2,0.1,0.001,0.2,0.125,0.3333333333333333,0.18181818181818182
10852,linear,2,0.1,0.001,0.25,0.23076923076923078,0.5,0.3157894736842105
10853,linear,2,0.1,0.001,0.5,0.23076923076923078,0.5,0.3157894736842105
10854,poly,2,0.1,0.001,0.01,0.22727272727272727,0.8333333333333334,0.35714285714285715
10855,poly,2,0.1,0.001,0.05,0.23809523809523808,0.8333333333333334,0.37037037037037035
10856,poly,2,0.1,0.001,0.1,0.2727272727272727,1.0,0.42857142857142855
10857,poly,2,0.1,0.001,0.2,0.2727272727272727,0.5,0.35294117647058826
10858,poly,2,0.1,0.001,0.25,0.2857142857142857,0.6666666666666666,0.4
10859,poly,2,0.1,0.001,0.5,0.15384615384615385,0.3333333333333333,0.21052631578947367
10860,rbf,2,0.1,0.001,0.01,0.3333333333333333,0.16666666666666666,0.2222222222222222
10861,rbf,2,0.1,0.001,0.05,0.0,0.0,0.0
10862,rbf,2,0.1,0.001,0.1,0.0,0.0,0.0
10863,rbf,2,0.1,0.001,0.2,0.0,0.0,0.0
10864,rbf,2,0.1,0.001,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333
10865,rbf,2,0.1,0.001,0.5,0.2857142857142857,0.6666666666666666,0.4
10866,sigmoid,2,0.1,0.001,0.01,0.38461538461538464,0.8333333333333334,0.5263157894736842
10867,sigmoid,2,0.1,0.001,0.05,0.375,1.0,0.5454545454545454
10868,sigmoid,2,0.1,0.001,0.1,0.3333333333333333,0.8333333333333334,0.47619047619047616
10869,sigmoid,2,0.1,0.001,0.2,0.18181818181818182,0.3333333333333333,0.23529411764705882
10870,sigmoid,2,0.1,0.001,0.25,0.125,0.3333333333333333,0.18181818181818182
10871,sigmoid,2,0.1,0.001,0.5,0.25,0.5,0.3333333333333333
10872,linear,2,0.1,0.01,0.01,0.2,0.5,0.2857142857142857
10873,linear,2,0.1,0.01,0.05,0.2857142857142857,0.6666666666666666,0.4
10874,linear,2,0.1,0.01,0.1,0.08333333333333333,0.16666666666666666,0.1111111111111111
10875,linear,2,0.1,0.01,0.2,0.125,0.3333333333333333,0.18181818181818182
10876,linear,2,0.1,0.01,0.25,0.23076923076923078,0.5,0.3157894736842105
10877,linear,2,0.1,0.01,0.5,0.23076923076923078,0.5,0.3157894736842105
10878,poly,2,0.1,0.01,0.01,0.8,0.6666666666666666,0.7272727272727273
10879,poly,2,0.1,0.01,0.05,0.14285714285714285,0.16666666666666666,0.15384615384615385
10880,poly,2,0.1,0.01,0.1,0.1111111111111111,0.16666666666666666,0.13333333333333333
10881,poly,2,0.1,0.01,0.2,0.125,0.16666666666666666,0.14285714285714285
10882,poly,2,0.1,0.01,0.25,0.14285714285714285,0.16666666666666666,0.15384615384615385
10883,poly,2,0.1,0.01,0.5,0.21428571428571427,0.5,0.3
10884,rbf,2,0.1,0.01,0.01,0.0,0.0,0.0
10885,rbf,2,0.1,0.01,0.05,0.0,0.0,0.0
10886,rbf,2,0.1,0.01,0.1,0.0,0.0,0.0
10887,rbf,2,0.1,0.01,0.2,0.16666666666666666,0.16666666666666666,0.16666666666666666
10888,rbf,2,0.1,0.01,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333
10889,rbf,2,0.1,0.01,0.5,0.25,0.5,0.3333333333333333
10890,sigmoid,2,0.1,0.01,0.01,0.125,0.16666666666666666,0.14285714285714285
10891,sigmoid,2,0.1,0.01,0.05,0.0,0.0,0.0
10892,sigmoid,2,0.1,0.01,0.1,0.2,0.16666666666666666,0.18181818181818182
10893,sigmoid,2,0.1,0.01,0.2,0.4,0.3333333333333333,0.36363636363636365
10894,sigmoid,2,0.1,0.01,0.25,0.6,0.5,0.5454545454545454
10895,sigmoid,2,0.1,0.01,0.5,0.3,0.5,0.375
10896,linear,2,0.1,0.1,0.01,0.2,0.5,0.2857142857142857
10897,linear,2,0.1,0.1,0.05,0.2857142857142857,0.6666666666666666,0.4
10898,linear,2,0.1,0.1,0.1,0.08333333333333333,0.16666666666666666,0.1111111111111111
10899,linear,2,0.1,0.1,0.2,0.125,0.3333333333333333,0.18181818181818182
10900,linear,2,0.1,0.1,0.25,0.23076923076923078,0.5,0.3157894736842105
10901,linear,2,0.1,0.1,0.5,0.23076923076923078,0.5,0.3157894736842105
10902,poly,2,0.1,0.1,0.01,0.2,0.16666666666666666,0.18181818181818182
10903,poly,2,0.1,0.1,0.05,0.0,0.0,0.0
10904,poly,2,0.1,0.1,0.1,0.5,0.3333333333333333,0.4
10905,poly,2,0.1,0.1,0.2,0.3333333333333333,0.3333333333333333,0.3333333333333333
10906,poly,2,0.1,0.1,0.25,0.2857142857142857,0.3333333333333333,0.3076923076923077
10907,poly,2,0.1,0.1,0.5,0.23076923076923078,0.5,0.3157894736842105
10908,rbf,2,0.1,0.1,0.01,0.2857142857142857,0.3333333333333333,0.3076923076923077
10909,rbf,2,0.1,0.1,0.05,0.14285714285714285,0.16666666666666666,0.15384615384615385
10910,rbf,2,0.1,0.1,0.1,0.0,0.0,0.0
10911,rbf,2,0.1,0.1,0.2,0.3,0.5,0.375
10912,rbf,2,0.1,0.1,0.25,0.2,0.16666666666666666,0.18181818181818182
10913,rbf,2,0.1,0.1,0.5,0.2727272727272727,0.5,0.35294117647058826
10914,sigmoid,2,0.1,0.1,0.01,0.5,0.16666666666666666,0.25
10915,sigmoid,2,0.1,0.1,0.05,0.0,0.0,0.0
10916,sigmoid,2,0.1,0.1,0.1,0.0,0.0,0.0
10917,sigmoid,2,0.1,0.1,0.2,0.5,0.3333333333333333,0.4
10918,sigmoid,2,0.1,0.1,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333
10919,sigmoid,2,0.1,0.1,0.5,0.3333333333333333,0.6666666666666666,0.4444444444444444
10920,linear,2,0.1,1,0.01,0.2,0.5,0.2857142857142857
10921,linear,2,0.1,1,0.05,0.2857142857142857,0.6666666666666666,0.4
10922,linear,2,0.1,1,0.1,0.08333333333333333,0.16666666666666666,0.1111111111111111
10923,linear,2,0.1,1,0.2,0.125,0.3333333333333333,0.18181818181818182
10924,linear,2,0.1,1,0.25,0.23076923076923078,0.5,0.3157894736842105
10925,linear,2,0.1,1,0.5,0.23076923076923078,0.5,0.3157894736842105
10926,poly,2,0.1,1,0.01,0.2,0.16666666666666666,0.18181818181818182
10927,poly,2,0.1,1,0.05,0.3333333333333333,0.3333333333333333,0.3333333333333333
10928,poly,2,0.1,1,0.1,0.25,0.16666666666666666,0.2
10929,poly,2,0.1,1,0.2,0.3333333333333333,0.3333333333333333,0.3333333333333333
10930,poly,2,0.1,1,0.25,0.2857142857142857,0.3333333333333333,0.3076923076923077
10931,poly,2,0.1,1,0.5,0.23076923076923078,0.5,0.3157894736842105
10932,rbf,2,0.1,1,0.01,0.21428571428571427,0.5,0.3
10933,rbf,2,0.1,1,0.05,0.23076923076923078,0.5,0.3157894736842105
10934,rbf,2,0.1,1,0.1,0.16666666666666666,0.3333333333333333,0.2222222222222222
10935,rbf,2,0.1,1,0.2,0.3125,0.8333333333333334,0.45454545454545453
10936,rbf,2,0.1,1,0.25,0.23076923076923078,0.5,0.3157894736842105
10937,rbf,2,0.1,1,0.5,0.0,0.0,0.0
10938,sigmoid,2,0.1,1,0.01,0.0,0.0,0.0
10939,sigmoid,2,0.1,1,0.05,0.0,0.0,0.0
10940,sigmoid,2,0.1,1,0.1,0.0,0.0,0.0
10941,sigmoid,2,0.1,1,0.2,0.0,0.0,0.0
10942,sigmoid,2,0.1,1,0.25,0.0,0.0,0.0
10943,sigmoid,2,0.1,1,0.5,0.25,0.5,0.3333333333333333
10944,linear,3,0.1,scale,0.01,0.2,0.5,0.2857142857142857
10945,linear,3,0.1,scale,0.05,0.2857142857142857,0.6666666666666666,0.4
10946,linear,3,0.1,scale,0.1,0.08333333333333333,0.16666666666666666,0.1111111111111111
10947,linear,3,0.1,scale,0.2,0.125,0.3333333333333333,0.18181818181818182
10948,linear,3,0.1,scale,0.25,0.23076923076923078,0.5,0.3157894736842105
10949,linear,3,0.1,scale,0.5,0.23076923076923078,0.5,0.3157894736842105
10950,poly,3,0.1,scale,0.01,0.2,0.3333333333333333,0.25
10951,poly,3,0.1,scale,0.05,0.2,0.3333333333333333,0.25
10952,poly,3,0.1,scale,0.1,0.25,0.3333333333333333,0.2857142857142857
10953,poly,3,0.1,scale,0.2,0.18181818181818182,0.3333333333333333,0.23529411764705882
10954,poly,3,0.1,scale,0.25,0.2,0.3333333333333333,0.25
10955,poly,3,0.1,scale,0.5,0.21428571428571427,0.5,0.3
10956,rbf,3,0.1,scale,0.01,0.4444444444444444,0.6666666666666666,0.5333333333333333
10957,rbf,3,0.1,scale,0.05,0.4444444444444444,0.6666666666666666,0.5333333333333333
10958,rbf,3,0.1,scale,0.1,0.2222222222222222,0.3333333333333333,0.26666666666666666
10959,rbf,3,0.1,scale,0.2,0.0,0.0,0.0
10960,rbf,3,0.1,scale,0.25,0.3,0.5,0.375
10961,rbf,3,0.1,scale,0.5,0.25,0.5,0.3333333333333333
10962,sigmoid,3,0.1,scale,0.01,0.0,0.0,0.0
10963,sigmoid,3,0.1,scale,0.05,0.0,0.0,0.0
10964,sigmoid,3,0.1,scale,0.1,0.5,0.16666666666666666,0.25
10965,sigmoid,3,0.1,scale,0.2,0.2,0.16666666666666666,0.18181818181818182
10966,sigmoid,3,0.1,scale,0.25,0.25,0.16666666666666666,0.2
10967,sigmoid,3,0.1,scale,0.5,0.3333333333333333,0.6666666666666666,0.4444444444444444
10968,linear,3,0.1,auto,0.01,0.2,0.5,0.2857142857142857
10969,linear,3,0.1,auto,0.05,0.2857142857142857,0.6666666666666666,0.4
10970,linear,3,0.1,auto,0.1,0.08333333333333333,0.16666666666666666,0.1111111111111111
10971,linear,3,0.1,auto,0.2,0.125,0.3333333333333333,0.18181818181818182
10972,linear,3,0.1,auto,0.25,0.23076923076923078,0.5,0.3157894736842105
10973,linear,3,0.1,auto,0.5,0.23076923076923078,0.5,0.3157894736842105
10974,poly,3,0.1,auto,0.01,0.2,0.3333333333333333,0.25
10975,poly,3,0.1,auto,0.05,0.2,0.3333333333333333,0.25
10976,poly,3,0.1,auto,0.1,0.25,0.3333333333333333,0.2857142857142857
10977,poly,3,0.1,auto,0.2,0.18181818181818182,0.3333333333333333,0.23529411764705882
10978,poly,3,0.1,auto,0.25,0.2,0.3333333333333333,0.25
10979,poly,3,0.1,auto,0.5,0.21428571428571427,0.5,0.3
10980,rbf,3,0.1,auto,0.01,0.4444444444444444,0.6666666666666666,0.5333333333333333
10981,rbf,3,0.1,auto,0.05,0.4444444444444444,0.6666666666666666,0.5333333333333333
10982,rbf,3,0.1,auto,0.1,0.2222222222222222,0.3333333333333333,0.26666666666666666
10983,rbf,3,0.1,auto,0.2,0.0,0.0,0.0
10984,rbf,3,0.1,auto,0.25,0.3,0.5,0.375
10985,rbf,3,0.1,auto,0.5,0.25,0.5,0.3333333333333333
10986,sigmoid,3,0.1,auto,0.01,0.0,0.0,0.0
10987,sigmoid,3,0.1,auto,0.05,0.0,0.0,0.0
10988,sigmoid,3,0.1,auto,0.1,0.5,0.16666666666666666,0.25
10989,sigmoid,3,0.1,auto,0.2,0.2,0.16666666666666666,0.18181818181818182
10990,sigmoid,3,0.1,auto,0.25,0.25,0.16666666666666666,0.2
10991,sigmoid,3,0.1,auto,0.5,0.3333333333333333,0.6666666666666666,0.4444444444444444
10992,linear,3,0.1,1e-06,0.01,0.2,0.5,0.2857142857142857
10993,linear,3,0.1,1e-06,0.05,0.2857142857142857,0.6666666666666666,0.4
10994,linear,3,0.1,1e-06,0.1,0.08333333333333333,0.16666666666666666,0.1111111111111111
10995,linear,3,0.1,1e-06,0.2,0.125,0.3333333333333333,0.18181818181818182
10996,linear,3,0.1,1e-06,0.25,0.23076923076923078,0.5,0.3157894736842105
10997,linear,3,0.1,1e-06,0.5,0.23076923076923078,0.5,0.3157894736842105
10998,poly,3,0.1,1e-06,0.01,0.2608695652173913,1.0,0.41379310344827586
10999,poly,3,0.1,1e-06,0.05,0.3333333333333333,0.6666666666666666,0.4444444444444444
11000,poly,3,0.1,1e-06,0.1,0.2608695652173913,1.0,0.41379310344827586
11001,poly,3,0.1,1e-06,0.2,0.38461538461538464,0.8333333333333334,0.5263157894736842
11002,poly,3,0.1,1e-06,0.25,0.4166666666666667,0.8333333333333334,0.5555555555555556
11003,poly,3,0.1,1e-06,0.5,0.15384615384615385,0.3333333333333333,0.21052631578947367
11004,rbf,3,0.1,1e-06,0.01,0.25,1.0,0.4
11005,rbf,3,0.1,1e-06,0.05,0.21739130434782608,0.8333333333333334,0.3448275862068966
11006,rbf,3,0.1,1e-06,0.1,0.3125,0.8333333333333334,0.45454545454545453
11007,rbf,3,0.1,1e-06,0.2,0.29411764705882354,0.8333333333333334,0.43478260869565216
11008,rbf,3,0.1,1e-06,0.25,0.0,0.0,0.0
11009,rbf,3,0.1,1e-06,0.5,0.0,0.0,0.0
11010,sigmoid,3,0.1,1e-06,0.01,0.2608695652173913,1.0,0.41379310344827586
11011,sigmoid,3,0.1,1e-06,0.05,0.3076923076923077,0.6666666666666666,0.42105263157894735
11012,sigmoid,3,0.1,1e-06,0.1,0.2608695652173913,1.0,0.41379310344827586
11013,sigmoid,3,0.1,1e-06,0.2,0.38461538461538464,0.8333333333333334,0.5263157894736842
11014,sigmoid,3,0.1,1e-06,0.25,0.4166666666666667,0.8333333333333334,0.5555555555555556
11015,sigmoid,3,0.1,1e-06,0.5,0.15384615384615385,0.3333333333333333,0.21052631578947367
11016,linear,3,0.1,0.0001,0.01,0.2,0.5,0.2857142857142857
11017,linear,3,0.1,0.0001,0.05,0.2857142857142857,0.6666666666666666,0.4
11018,linear,3,0.1,0.0001,0.1,0.08333333333333333,0.16666666666666666,0.1111111111111111
11019,linear,3,0.1,0.0001,0.2,0.125,0.3333333333333333,0.18181818181818182
11020,linear,3,0.1,0.0001,0.25,0.23076923076923078,0.5,0.3157894736842105
11021,linear,3,0.1,0.0001,0.5,0.23076923076923078,0.5,0.3157894736842105
11022,poly,3,0.1,0.0001,0.01,0.22727272727272727,0.8333333333333334,0.35714285714285715
11023,poly,3,0.1,0.0001,0.05,0.3076923076923077,0.6666666666666666,0.42105263157894735
11024,poly,3,0.1,0.0001,0.1,0.2608695652173913,1.0,0.41379310344827586
11025,poly,3,0.1,0.0001,0.2,0.38461538461538464,0.8333333333333334,0.5263157894736842
11026,poly,3,0.1,0.0001,0.25,0.3076923076923077,0.6666666666666666,0.42105263157894735
11027,poly,3,0.1,0.0001,0.5,0.15789473684210525,0.5,0.24
11028,rbf,3,0.1,0.0001,0.01,0.0,0.0,0.0
11029,rbf,3,0.1,0.0001,0.05,0.0,0.0,0.0
11030,rbf,3,0.1,0.0001,0.1,0.2,0.16666666666666666,0.18181818181818182
11031,rbf,3,0.1,0.0001,0.2,0.4,0.3333333333333333,0.36363636363636365
11032,rbf,3,0.1,0.0001,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333
11033,rbf,3,0.1,0.0001,0.5,0.23076923076923078,0.5,0.3157894736842105
11034,sigmoid,3,0.1,0.0001,0.01,0.22727272727272727,0.8333333333333334,0.35714285714285715
11035,sigmoid,3,0.1,0.0001,0.05,0.3076923076923077,0.6666666666666666,0.42105263157894735
11036,sigmoid,3,0.1,0.0001,0.1,0.2727272727272727,1.0,0.42857142857142855
11037,sigmoid,3,0.1,0.0001,0.2,0.3125,0.8333333333333334,0.45454545454545453
11038,sigmoid,3,0.1,0.0001,0.25,0.25,0.8333333333333334,0.38461538461538464
11039,sigmoid,3,0.1,0.0001,0.5,0.0,0.0,0.0
11040,linear,3,0.1,0.001,0.01,0.2,0.5,0.2857142857142857
11041,linear,3,0.1,0.001,0.05,0.2857142857142857,0.6666666666666666,0.4
11042,linear,3,0.1,0.001,0.1,0.08333333333333333,0.16666666666666666,0.1111111111111111
11043,linear,3,0.1,0.001,0.2,0.125,0.3333333333333333,0.18181818181818182
11044,linear,3,0.1,0.001,0.25,0.23076923076923078,0.5,0.3157894736842105
11045,linear,3,0.1,0.001,0.5,0.23076923076923078,0.5,0.3157894736842105
11046,poly,3,0.1,0.001,0.01,0.22727272727272727,0.8333333333333334,0.35714285714285715
11047,poly,3,0.1,0.001,0.05,0.3333333333333333,0.6666666666666666,0.4444444444444444
11048,poly,3,0.1,0.001,0.1,0.2727272727272727,1.0,0.42857142857142855
11049,poly,3,0.1,0.001,0.2,0.35294117647058826,1.0,0.5217391304347826
11050,poly,3,0.1,0.001,0.25,0.26666666666666666,0.6666666666666666,0.38095238095238093
11051,poly,3,0.1,0.001,0.5,0.14285714285714285,0.16666666666666666,0.15384615384615385
11052,rbf,3,0.1,0.001,0.01,0.3333333333333333,0.16666666666666666,0.2222222222222222
11053,rbf,3,0.1,0.001,0.05,0.0,0.0,0.0
11054,rbf,3,0.1,0.001,0.1,0.0,0.0,0.0
11055,rbf,3,0.1,0.001,0.2,0.0,0.0,0.0
11056,rbf,3,0.1,0.001,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333
11057,rbf,3,0.1,0.001,0.5,0.2857142857142857,0.6666666666666666,0.4
11058,sigmoid,3,0.1,0.001,0.01,0.38461538461538464,0.8333333333333334,0.5263157894736842
11059,sigmoid,3,0.1,0.001,0.05,0.375,1.0,0.5454545454545454
11060,sigmoid,3,0.1,0.001,0.1,0.3333333333333333,0.8333333333333334,0.47619047619047616
11061,sigmoid,3,0.1,0.001,0.2,0.18181818181818182,0.3333333333333333,0.23529411764705882
11062,sigmoid,3,0.1,0.001,0.25,0.125,0.3333333333333333,0.18181818181818182
11063,sigmoid,3,0.1,0.001,0.5,0.25,0.5,0.3333333333333333
11064,linear,3,0.1,0.01,0.01,0.2,0.5,0.2857142857142857
11065,linear,3,0.1,0.01,0.05,0.2857142857142857,0.6666666666666666,0.4
11066,linear,3,0.1,0.01,0.1,0.08333333333333333,0.16666666666666666,0.1111111111111111
11067,linear,3,0.1,0.01,0.2,0.125,0.3333333333333333,0.18181818181818182
11068,linear,3,0.1,0.01,0.25,0.23076923076923078,0.5,0.3157894736842105
11069,linear,3,0.1,0.01,0.5,0.23076923076923078,0.5,0.3157894736842105
11070,poly,3,0.1,0.01,0.01,0.22727272727272727,0.8333333333333334,0.35714285714285715
11071,poly,3,0.1,0.01,0.05,0.0,0.0,0.0
11072,poly,3,0.1,0.01,0.1,0.0,0.0,0.0
11073,poly,3,0.1,0.01,0.2,0.1,0.16666666666666666,0.125
11074,poly,3,0.1,0.01,0.25,0.1111111111111111,0.16666666666666666,0.13333333333333333
11075,poly,3,0.1,0.01,0.5,0.18181818181818182,0.3333333333333333,0.23529411764705882
11076,rbf,3,0.1,0.01,0.01,0.0,0.0,0.0
11077,rbf,3,0.1,0.01,0.05,0.0,0.0,0.0
11078,rbf,3,0.1,0.01,0.1,0.0,0.0,0.0
11079,rbf,3,0.1,0.01,0.2,0.16666666666666666,0.16666666666666666,0.16666666666666666
11080,rbf,3,0.1,0.01,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333
11081,rbf,3,0.1,0.01,0.5,0.25,0.5,0.3333333333333333
11082,sigmoid,3,0.1,0.01,0.01,0.125,0.16666666666666666,0.14285714285714285
11083,sigmoid,3,0.1,0.01,0.05,0.0,0.0,0.0
11084,sigmoid,3,0.1,0.01,0.1,0.2,0.16666666666666666,0.18181818181818182
11085,sigmoid,3,0.1,0.01,0.2,0.4,0.3333333333333333,0.36363636363636365
11086,sigmoid,3,0.1,0.01,0.25,0.6,0.5,0.5454545454545454
11087,sigmoid,3,0.1,0.01,0.5,0.3,0.5,0.375
11088,linear,3,0.1,0.1,0.01,0.2,0.5,0.2857142857142857
11089,linear,3,0.1,0.1,0.05,0.2857142857142857,0.6666666666666666,0.4
11090,linear,3,0.1,0.1,0.1,0.08333333333333333,0.16666666666666666,0.1111111111111111
11091,linear,3,0.1,0.1,0.2,0.125,0.3333333333333333,0.18181818181818182
11092,linear,3,0.1,0.1,0.25,0.23076923076923078,0.5,0.3157894736842105
11093,linear,3,0.1,0.1,0.5,0.23076923076923078,0.5,0.3157894736842105
11094,poly,3,0.1,0.1,0.01,0.2,0.3333333333333333,0.25
11095,poly,3,0.1,0.1,0.05,0.3333333333333333,0.5,0.4
11096,poly,3,0.1,0.1,0.1,0.3,0.5,0.375
11097,poly,3,0.1,0.1,0.2,0.18181818181818182,0.3333333333333333,0.23529411764705882
11098,poly,3,0.1,0.1,0.25,0.2727272727272727,0.5,0.35294117647058826
11099,poly,3,0.1,0.1,0.5,0.2857142857142857,0.6666666666666666,0.4
11100,rbf,3,0.1,0.1,0.01,0.2857142857142857,0.3333333333333333,0.3076923076923077
11101,rbf,3,0.1,0.1,0.05,0.14285714285714285,0.16666666666666666,0.15384615384615385
11102,rbf,3,0.1,0.1,0.1,0.0,0.0,0.0
11103,rbf,3,0.1,0.1,0.2,0.3,0.5,0.375
11104,rbf,3,0.1,0.1,0.25,0.2,0.16666666666666666,0.18181818181818182
11105,rbf,3,0.1,0.1,0.5,0.2727272727272727,0.5,0.35294117647058826
11106,sigmoid,3,0.1,0.1,0.01,0.5,0.16666666666666666,0.25
11107,sigmoid,3,0.1,0.1,0.05,0.0,0.0,0.0
11108,sigmoid,3,0.1,0.1,0.1,0.0,0.0,0.0
11109,sigmoid,3,0.1,0.1,0.2,0.5,0.3333333333333333,0.4
11110,sigmoid,3,0.1,0.1,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333
11111,sigmoid,3,0.1,0.1,0.5,0.3333333333333333,0.6666666666666666,0.4444444444444444
11112,linear,3,0.1,1,0.01,0.2,0.5,0.2857142857142857
11113,linear,3,0.1,1,0.05,0.2857142857142857,0.6666666666666666,0.4
11114,linear,3,0.1,1,0.1,0.08333333333333333,0.16666666666666666,0.1111111111111111
11115,linear,3,0.1,1,0.2,0.125,0.3333333333333333,0.18181818181818182
11116,linear,3,0.1,1,0.25,0.23076923076923078,0.5,0.3157894736842105
