,n_neighbors,algorithm,leaf_size,metric,contamination,precision,recall,f1
2239,18,kd_tree,300,manhattan,0.05,0.0,0.0,0.0
2240,1,kd_tree,5,euclidean,0.1,0.0,0.0,0.0
2241,3,kd_tree,5,euclidean,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
2242,5,kd_tree,5,euclidean,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
2243,7,kd_tree,5,euclidean,0.1,0.6666666666666666,0.3333333333333333,0.4444444444444444
2244,9,kd_tree,5,euclidean,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
2245,12,kd_tree,5,euclidean,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
2246,18,kd_tree,5,euclidean,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
2247,1,kd_tree,5,manhattan,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
2248,3,kd_tree,5,manhattan,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
2249,5,kd_tree,5,manhattan,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
2250,7,kd_tree,5,manhattan,0.1,0.6666666666666666,0.3333333333333333,0.4444444444444444
2251,9,kd_tree,5,manhattan,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
2252,12,kd_tree,5,manhattan,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
2253,18,kd_tree,5,manhattan,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
2254,1,kd_tree,10,euclidean,0.1,0.0,0.0,0.0
2255,3,kd_tree,10,euclidean,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
2256,5,kd_tree,10,euclidean,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
2257,7,kd_tree,10,euclidean,0.1,0.6666666666666666,0.3333333333333333,0.4444444444444444
2258,9,kd_tree,10,euclidean,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
2259,12,kd_tree,10,euclidean,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
2260,18,kd_tree,10,euclidean,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
2261,1,kd_tree,10,manhattan,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
2262,3,kd_tree,10,manhattan,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
2263,5,kd_tree,10,manhattan,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
2264,7,kd_tree,10,manhattan,0.1,0.6666666666666666,0.3333333333333333,0.4444444444444444
2265,9,kd_tree,10,manhattan,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
2266,12,kd_tree,10,manhattan,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
2267,18,kd_tree,10,manhattan,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
2268,1,kd_tree,15,euclidean,0.1,0.0,0.0,0.0
2269,3,kd_tree,15,euclidean,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
2270,5,kd_tree,15,euclidean,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
2271,7,kd_tree,15,euclidean,0.1,0.6666666666666666,0.3333333333333333,0.4444444444444444
2272,9,kd_tree,15,euclidean,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
2273,12,kd_tree,15,euclidean,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
2274,18,kd_tree,15,euclidean,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
2275,1,kd_tree,15,manhattan,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
2276,3,kd_tree,15,manhattan,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
2277,5,kd_tree,15,manhattan,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
2278,7,kd_tree,15,manhattan,0.1,0.6666666666666666,0.3333333333333333,0.4444444444444444
2279,9,kd_tree,15,manhattan,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
2280,12,kd_tree,15,manhattan,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
2281,18,kd_tree,15,manhattan,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
2282,1,kd_tree,30,euclidean,0.1,0.0,0.0,0.0
2283,3,kd_tree,30,euclidean,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
2284,5,kd_tree,30,euclidean,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
2285,7,kd_tree,30,euclidean,0.1,0.6666666666666666,0.3333333333333333,0.4444444444444444
2286,9,kd_tree,30,euclidean,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
2287,12,kd_tree,30,euclidean,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
2288,18,kd_tree,30,euclidean,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
2289,1,kd_tree,30,manhattan,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
2290,3,kd_tree,30,manhattan,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
2291,5,kd_tree,30,manhattan,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
2292,7,kd_tree,30,manhattan,0.1,0.6666666666666666,0.3333333333333333,0.4444444444444444
2293,9,kd_tree,30,manhattan,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
2294,12,kd_tree,30,manhattan,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
2295,18,kd_tree,30,manhattan,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
2296,1,kd_tree,50,euclidean,0.1,0.0,0.0,0.0
2297,3,kd_tree,50,euclidean,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
2298,5,kd_tree,50,euclidean,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
2299,7,kd_tree,50,euclidean,0.1,0.6666666666666666,0.3333333333333333,0.4444444444444444
2300,9,kd_tree,50,euclidean,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
2301,12,kd_tree,50,euclidean,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
2302,18,kd_tree,50,euclidean,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
2303,1,kd_tree,50,manhattan,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
2304,3,kd_tree,50,manhattan,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
2305,5,kd_tree,50,manhattan,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
2306,7,kd_tree,50,manhattan,0.1,0.6666666666666666,0.3333333333333333,0.4444444444444444
2307,9,kd_tree,50,manhattan,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
2308,12,kd_tree,50,manhattan,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
2309,18,kd_tree,50,manhattan,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
2310,1,kd_tree,100,euclidean,0.1,0.0,0.0,0.0
2311,3,kd_tree,100,euclidean,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
2312,5,kd_tree,100,euclidean,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
2313,7,kd_tree,100,euclidean,0.1,0.6666666666666666,0.3333333333333333,0.4444444444444444
2314,9,kd_tree,100,euclidean,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
2315,12,kd_tree,100,euclidean,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
2316,18,kd_tree,100,euclidean,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
2317,1,kd_tree,100,manhattan,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
2318,3,kd_tree,100,manhattan,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
2319,5,kd_tree,100,manhattan,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
2320,7,kd_tree,100,manhattan,0.1,0.6666666666666666,0.3333333333333333,0.4444444444444444
2321,9,kd_tree,100,manhattan,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
2322,12,kd_tree,100,manhattan,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
2323,18,kd_tree,100,manhattan,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
2324,1,kd_tree,200,euclidean,0.1,0.0,0.0,0.0
2325,3,kd_tree,200,euclidean,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
2326,5,kd_tree,200,euclidean,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
2327,7,kd_tree,200,euclidean,0.1,0.6666666666666666,0.3333333333333333,0.4444444444444444
2328,9,kd_tree,200,euclidean,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
2329,12,kd_tree,200,euclidean,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
2330,18,kd_tree,200,euclidean,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
2331,1,kd_tree,200,manhattan,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
2332,3,kd_tree,200,manhattan,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
2333,5,kd_tree,200,manhattan,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
2334,7,kd_tree,200,manhattan,0.1,0.6666666666666666,0.3333333333333333,0.4444444444444444
2335,9,kd_tree,200,manhattan,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
2336,12,kd_tree,200,manhattan,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
2337,18,kd_tree,200,manhattan,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
2338,1,kd_tree,300,euclidean,0.1,0.0,0.0,0.0
2339,3,kd_tree,300,euclidean,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
2340,5,kd_tree,300,euclidean,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
2341,7,kd_tree,300,euclidean,0.1,0.6666666666666666,0.3333333333333333,0.4444444444444444
2342,9,kd_tree,300,euclidean,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
2343,12,kd_tree,300,euclidean,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
2344,18,kd_tree,300,euclidean,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
2345,1,kd_tree,300,manhattan,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
2346,3,kd_tree,300,manhattan,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
2347,5,kd_tree,300,manhattan,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
2348,7,kd_tree,300,manhattan,0.1,0.6666666666666666,0.3333333333333333,0.4444444444444444
2349,9,kd_tree,300,manhattan,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
2350,12,kd_tree,300,manhattan,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
2351,18,kd_tree,300,manhattan,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
2352,1,kd_tree,5,euclidean,0.2,0.2,0.16666666666666666,0.18181818181818182
2353,3,kd_tree,5,euclidean,0.2,0.4,0.3333333333333333,0.36363636363636365
2354,5,kd_tree,5,euclidean,0.2,0.6,0.5,0.5454545454545454
2355,7,kd_tree,5,euclidean,0.2,0.6,0.5,0.5454545454545454
2356,9,kd_tree,5,euclidean,0.2,0.6,0.5,0.5454545454545454
2357,12,kd_tree,5,euclidean,0.2,0.4,0.3333333333333333,0.36363636363636365
2358,18,kd_tree,5,euclidean,0.2,0.6,0.5,0.5454545454545454
2359,1,kd_tree,5,manhattan,0.2,0.2,0.16666666666666666,0.18181818181818182
2360,3,kd_tree,5,manhattan,0.2,0.4,0.3333333333333333,0.36363636363636365
2361,5,kd_tree,5,manhattan,0.2,0.6,0.5,0.5454545454545454
2362,7,kd_tree,5,manhattan,0.2,0.6,0.5,0.5454545454545454
2363,9,kd_tree,5,manhattan,0.2,0.6,0.5,0.5454545454545454
2364,12,kd_tree,5,manhattan,0.2,0.4,0.3333333333333333,0.36363636363636365
2365,18,kd_tree,5,manhattan,0.2,0.6,0.5,0.5454545454545454
2366,1,kd_tree,10,euclidean,0.2,0.2,0.16666666666666666,0.18181818181818182
2367,3,kd_tree,10,euclidean,0.2,0.4,0.3333333333333333,0.36363636363636365
2368,5,kd_tree,10,euclidean,0.2,0.6,0.5,0.5454545454545454
2369,7,kd_tree,10,euclidean,0.2,0.6,0.5,0.5454545454545454
2370,9,kd_tree,10,euclidean,0.2,0.6,0.5,0.5454545454545454
2371,12,kd_tree,10,euclidean,0.2,0.4,0.3333333333333333,0.36363636363636365
2372,18,kd_tree,10,euclidean,0.2,0.6,0.5,0.5454545454545454
2373,1,kd_tree,10,manhattan,0.2,0.2,0.16666666666666666,0.18181818181818182
2374,3,kd_tree,10,manhattan,0.2,0.4,0.3333333333333333,0.36363636363636365
2375,5,kd_tree,10,manhattan,0.2,0.6,0.5,0.5454545454545454
2376,7,kd_tree,10,manhattan,0.2,0.6,0.5,0.5454545454545454
2377,9,kd_tree,10,manhattan,0.2,0.6,0.5,0.5454545454545454
2378,12,kd_tree,10,manhattan,0.2,0.4,0.3333333333333333,0.36363636363636365
2379,18,kd_tree,10,manhattan,0.2,0.6,0.5,0.5454545454545454
2380,1,kd_tree,15,euclidean,0.2,0.2,0.16666666666666666,0.18181818181818182
2381,3,kd_tree,15,euclidean,0.2,0.4,0.3333333333333333,0.36363636363636365
2382,5,kd_tree,15,euclidean,0.2,0.6,0.5,0.5454545454545454
2383,7,kd_tree,15,euclidean,0.2,0.6,0.5,0.5454545454545454
2384,9,kd_tree,15,euclidean,0.2,0.6,0.5,0.5454545454545454
2385,12,kd_tree,15,euclidean,0.2,0.4,0.3333333333333333,0.36363636363636365
2386,18,kd_tree,15,euclidean,0.2,0.6,0.5,0.5454545454545454
2387,1,kd_tree,15,manhattan,0.2,0.2,0.16666666666666666,0.18181818181818182
2388,3,kd_tree,15,manhattan,0.2,0.4,0.3333333333333333,0.36363636363636365
2389,5,kd_tree,15,manhattan,0.2,0.6,0.5,0.5454545454545454
2390,7,kd_tree,15,manhattan,0.2,0.6,0.5,0.5454545454545454
2391,9,kd_tree,15,manhattan,0.2,0.6,0.5,0.5454545454545454
2392,12,kd_tree,15,manhattan,0.2,0.4,0.3333333333333333,0.36363636363636365
2393,18,kd_tree,15,manhattan,0.2,0.6,0.5,0.5454545454545454
2394,1,kd_tree,30,euclidean,0.2,0.2,0.16666666666666666,0.18181818181818182
2395,3,kd_tree,30,euclidean,0.2,0.4,0.3333333333333333,0.36363636363636365
2396,5,kd_tree,30,euclidean,0.2,0.6,0.5,0.5454545454545454
2397,7,kd_tree,30,euclidean,0.2,0.6,0.5,0.5454545454545454
2398,9,kd_tree,30,euclidean,0.2,0.6,0.5,0.5454545454545454
2399,12,kd_tree,30,euclidean,0.2,0.4,0.3333333333333333,0.36363636363636365
2400,18,kd_tree,30,euclidean,0.2,0.6,0.5,0.5454545454545454
2401,1,kd_tree,30,manhattan,0.2,0.2,0.16666666666666666,0.18181818181818182
2402,3,kd_tree,30,manhattan,0.2,0.4,0.3333333333333333,0.36363636363636365
2403,5,kd_tree,30,manhattan,0.2,0.6,0.5,0.5454545454545454
2404,7,kd_tree,30,manhattan,0.2,0.6,0.5,0.5454545454545454
2405,9,kd_tree,30,manhattan,0.2,0.6,0.5,0.5454545454545454
2406,12,kd_tree,30,manhattan,0.2,0.4,0.3333333333333333,0.36363636363636365
2407,18,kd_tree,30,manhattan,0.2,0.6,0.5,0.5454545454545454
2408,1,kd_tree,50,euclidean,0.2,0.2,0.16666666666666666,0.18181818181818182
2409,3,kd_tree,50,euclidean,0.2,0.4,0.3333333333333333,0.36363636363636365
2410,5,kd_tree,50,euclidean,0.2,0.6,0.5,0.5454545454545454
2411,7,kd_tree,50,euclidean,0.2,0.6,0.5,0.5454545454545454
2412,9,kd_tree,50,euclidean,0.2,0.6,0.5,0.5454545454545454
2413,12,kd_tree,50,euclidean,0.2,0.4,0.3333333333333333,0.36363636363636365
2414,18,kd_tree,50,euclidean,0.2,0.6,0.5,0.5454545454545454
2415,1,kd_tree,50,manhattan,0.2,0.2,0.16666666666666666,0.18181818181818182
2416,3,kd_tree,50,manhattan,0.2,0.4,0.3333333333333333,0.36363636363636365
2417,5,kd_tree,50,manhattan,0.2,0.6,0.5,0.5454545454545454
2418,7,kd_tree,50,manhattan,0.2,0.6,0.5,0.5454545454545454
2419,9,kd_tree,50,manhattan,0.2,0.6,0.5,0.5454545454545454
2420,12,kd_tree,50,manhattan,0.2,0.4,0.3333333333333333,0.36363636363636365
2421,18,kd_tree,50,manhattan,0.2,0.6,0.5,0.5454545454545454
2422,1,kd_tree,100,euclidean,0.2,0.2,0.16666666666666666,0.18181818181818182
2423,3,kd_tree,100,euclidean,0.2,0.4,0.3333333333333333,0.36363636363636365
2424,5,kd_tree,100,euclidean,0.2,0.6,0.5,0.5454545454545454
2425,7,kd_tree,100,euclidean,0.2,0.6,0.5,0.5454545454545454
2426,9,kd_tree,100,euclidean,0.2,0.6,0.5,0.5454545454545454
2427,12,kd_tree,100,euclidean,0.2,0.4,0.3333333333333333,0.36363636363636365
2428,18,kd_tree,100,euclidean,0.2,0.6,0.5,0.5454545454545454
2429,1,kd_tree,100,manhattan,0.2,0.2,0.16666666666666666,0.18181818181818182
2430,3,kd_tree,100,manhattan,0.2,0.4,0.3333333333333333,0.36363636363636365
2431,5,kd_tree,100,manhattan,0.2,0.6,0.5,0.5454545454545454
2432,7,kd_tree,100,manhattan,0.2,0.6,0.5,0.5454545454545454
2433,9,kd_tree,100,manhattan,0.2,0.6,0.5,0.5454545454545454
2434,12,kd_tree,100,manhattan,0.2,0.4,0.3333333333333333,0.36363636363636365
2435,18,kd_tree,100,manhattan,0.2,0.6,0.5,0.5454545454545454
2436,1,kd_tree,200,euclidean,0.2,0.2,0.16666666666666666,0.18181818181818182
2437,3,kd_tree,200,euclidean,0.2,0.4,0.3333333333333333,0.36363636363636365
2438,5,kd_tree,200,euclidean,0.2,0.6,0.5,0.5454545454545454
2439,7,kd_tree,200,euclidean,0.2,0.6,0.5,0.5454545454545454
2440,9,kd_tree,200,euclidean,0.2,0.6,0.5,0.5454545454545454
2441,12,kd_tree,200,euclidean,0.2,0.4,0.3333333333333333,0.36363636363636365
2442,18,kd_tree,200,euclidean,0.2,0.6,0.5,0.5454545454545454
2443,1,kd_tree,200,manhattan,0.2,0.2,0.16666666666666666,0.18181818181818182
2444,3,kd_tree,200,manhattan,0.2,0.4,0.3333333333333333,0.36363636363636365
2445,5,kd_tree,200,manhattan,0.2,0.6,0.5,0.5454545454545454
2446,7,kd_tree,200,manhattan,0.2,0.6,0.5,0.5454545454545454
2447,9,kd_tree,200,manhattan,0.2,0.6,0.5,0.5454545454545454
2448,12,kd_tree,200,manhattan,0.2,0.4,0.3333333333333333,0.36363636363636365
2449,18,kd_tree,200,manhattan,0.2,0.6,0.5,0.5454545454545454
2450,1,kd_tree,300,euclidean,0.2,0.2,0.16666666666666666,0.18181818181818182
2451,3,kd_tree,300,euclidean,0.2,0.4,0.3333333333333333,0.36363636363636365
2452,5,kd_tree,300,euclidean,0.2,0.6,0.5,0.5454545454545454
2453,7,kd_tree,300,euclidean,0.2,0.6,0.5,0.5454545454545454
2454,9,kd_tree,300,euclidean,0.2,0.6,0.5,0.5454545454545454
2455,12,kd_tree,300,euclidean,0.2,0.4,0.3333333333333333,0.36363636363636365
2456,18,kd_tree,300,euclidean,0.2,0.6,0.5,0.5454545454545454
2457,1,kd_tree,300,manhattan,0.2,0.2,0.16666666666666666,0.18181818181818182
2458,3,kd_tree,300,manhattan,0.2,0.4,0.3333333333333333,0.36363636363636365
2459,5,kd_tree,300,manhattan,0.2,0.6,0.5,0.5454545454545454
2460,7,kd_tree,300,manhattan,0.2,0.6,0.5,0.5454545454545454
2461,9,kd_tree,300,manhattan,0.2,0.6,0.5,0.5454545454545454
2462,12,kd_tree,300,manhattan,0.2,0.4,0.3333333333333333,0.36363636363636365
2463,18,kd_tree,300,manhattan,0.2,0.6,0.5,0.5454545454545454
2464,1,kd_tree,5,euclidean,0.25,0.16666666666666666,0.16666666666666666,0.16666666666666666
2465,3,kd_tree,5,euclidean,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333
2466,5,kd_tree,5,euclidean,0.25,0.6666666666666666,0.6666666666666666,0.6666666666666666
2467,7,kd_tree,5,euclidean,0.25,0.6666666666666666,0.6666666666666666,0.6666666666666666
2468,9,kd_tree,5,euclidean,0.25,0.6666666666666666,0.6666666666666666,0.6666666666666666
2469,12,kd_tree,5,euclidean,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333
2470,18,kd_tree,5,euclidean,0.25,0.5,0.5,0.5
2471,1,kd_tree,5,manhattan,0.25,0.16666666666666666,0.16666666666666666,0.16666666666666666
2472,3,kd_tree,5,manhattan,0.25,0.5,0.5,0.5
2473,5,kd_tree,5,manhattan,0.25,0.6666666666666666,0.6666666666666666,0.6666666666666666
2474,7,kd_tree,5,manhattan,0.25,0.6666666666666666,0.6666666666666666,0.6666666666666666
2475,9,kd_tree,5,manhattan,0.25,0.5,0.5,0.5
2476,12,kd_tree,5,manhattan,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333
2477,18,kd_tree,5,manhattan,0.25,0.5,0.5,0.5
2478,1,kd_tree,10,euclidean,0.25,0.16666666666666666,0.16666666666666666,0.16666666666666666
2479,3,kd_tree,10,euclidean,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333
2480,5,kd_tree,10,euclidean,0.25,0.6666666666666666,0.6666666666666666,0.6666666666666666
2481,7,kd_tree,10,euclidean,0.25,0.6666666666666666,0.6666666666666666,0.6666666666666666
2482,9,kd_tree,10,euclidean,0.25,0.6666666666666666,0.6666666666666666,0.6666666666666666
2483,12,kd_tree,10,euclidean,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333
2484,18,kd_tree,10,euclidean,0.25,0.5,0.5,0.5
2485,1,kd_tree,10,manhattan,0.25,0.16666666666666666,0.16666666666666666,0.16666666666666666
2486,3,kd_tree,10,manhattan,0.25,0.5,0.5,0.5
2487,5,kd_tree,10,manhattan,0.25,0.6666666666666666,0.6666666666666666,0.6666666666666666
2488,7,kd_tree,10,manhattan,0.25,0.6666666666666666,0.6666666666666666,0.6666666666666666
2489,9,kd_tree,10,manhattan,0.25,0.5,0.5,0.5
2490,12,kd_tree,10,manhattan,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333
2491,18,kd_tree,10,manhattan,0.25,0.5,0.5,0.5
2492,1,kd_tree,15,euclidean,0.25,0.16666666666666666,0.16666666666666666,0.16666666666666666
2493,3,kd_tree,15,euclidean,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333
2494,5,kd_tree,15,euclidean,0.25,0.6666666666666666,0.6666666666666666,0.6666666666666666
2495,7,kd_tree,15,euclidean,0.25,0.6666666666666666,0.6666666666666666,0.6666666666666666
2496,9,kd_tree,15,euclidean,0.25,0.6666666666666666,0.6666666666666666,0.6666666666666666
2497,12,kd_tree,15,euclidean,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333
2498,18,kd_tree,15,euclidean,0.25,0.5,0.5,0.5
2499,1,kd_tree,15,manhattan,0.25,0.16666666666666666,0.16666666666666666,0.16666666666666666
2500,3,kd_tree,15,manhattan,0.25,0.5,0.5,0.5
2501,5,kd_tree,15,manhattan,0.25,0.6666666666666666,0.6666666666666666,0.6666666666666666
2502,7,kd_tree,15,manhattan,0.25,0.6666666666666666,0.6666666666666666,0.6666666666666666
2503,9,kd_tree,15,manhattan,0.25,0.5,0.5,0.5
2504,12,kd_tree,15,manhattan,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333
2505,18,kd_tree,15,manhattan,0.25,0.5,0.5,0.5
2506,1,kd_tree,30,euclidean,0.25,0.16666666666666666,0.16666666666666666,0.16666666666666666
2507,3,kd_tree,30,euclidean,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333
2508,5,kd_tree,30,euclidean,0.25,0.6666666666666666,0.6666666666666666,0.6666666666666666
2509,7,kd_tree,30,euclidean,0.25,0.6666666666666666,0.6666666666666666,0.6666666666666666
2510,9,kd_tree,30,euclidean,0.25,0.6666666666666666,0.6666666666666666,0.6666666666666666
2511,12,kd_tree,30,euclidean,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333
2512,18,kd_tree,30,euclidean,0.25,0.5,0.5,0.5
2513,1,kd_tree,30,manhattan,0.25,0.16666666666666666,0.16666666666666666,0.16666666666666666
2514,3,kd_tree,30,manhattan,0.25,0.5,0.5,0.5
2515,5,kd_tree,30,manhattan,0.25,0.6666666666666666,0.6666666666666666,0.6666666666666666
2516,7,kd_tree,30,manhattan,0.25,0.6666666666666666,0.6666666666666666,0.6666666666666666
2517,9,kd_tree,30,manhattan,0.25,0.5,0.5,0.5
2518,12,kd_tree,30,manhattan,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333
2519,18,kd_tree,30,manhattan,0.25,0.5,0.5,0.5
2520,1,kd_tree,50,euclidean,0.25,0.16666666666666666,0.16666666666666666,0.16666666666666666
2521,3,kd_tree,50,euclidean,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333
2522,5,kd_tree,50,euclidean,0.25,0.6666666666666666,0.6666666666666666,0.6666666666666666
2523,7,kd_tree,50,euclidean,0.25,0.6666666666666666,0.6666666666666666,0.6666666666666666
2524,9,kd_tree,50,euclidean,0.25,0.6666666666666666,0.6666666666666666,0.6666666666666666
2525,12,kd_tree,50,euclidean,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333
2526,18,kd_tree,50,euclidean,0.25,0.5,0.5,0.5
2527,1,kd_tree,50,manhattan,0.25,0.16666666666666666,0.16666666666666666,0.16666666666666666
2528,3,kd_tree,50,manhattan,0.25,0.5,0.5,0.5
2529,5,kd_tree,50,manhattan,0.25,0.6666666666666666,0.6666666666666666,0.6666666666666666
2530,7,kd_tree,50,manhattan,0.25,0.6666666666666666,0.6666666666666666,0.6666666666666666
2531,9,kd_tree,50,manhattan,0.25,0.5,0.5,0.5
2532,12,kd_tree,50,manhattan,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333
2533,18,kd_tree,50,manhattan,0.25,0.5,0.5,0.5
2534,1,kd_tree,100,euclidean,0.25,0.16666666666666666,0.16666666666666666,0.16666666666666666
2535,3,kd_tree,100,euclidean,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333
2536,5,kd_tree,100,euclidean,0.25,0.6666666666666666,0.6666666666666666,0.6666666666666666
2537,7,kd_tree,100,euclidean,0.25,0.6666666666666666,0.6666666666666666,0.6666666666666666
2538,9,kd_tree,100,euclidean,0.25,0.6666666666666666,0.6666666666666666,0.6666666666666666
2539,12,kd_tree,100,euclidean,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333
2540,18,kd_tree,100,euclidean,0.25,0.5,0.5,0.5
2541,1,kd_tree,100,manhattan,0.25,0.16666666666666666,0.16666666666666666,0.16666666666666666
2542,3,kd_tree,100,manhattan,0.25,0.5,0.5,0.5
2543,5,kd_tree,100,manhattan,0.25,0.6666666666666666,0.6666666666666666,0.6666666666666666
2544,7,kd_tree,100,manhattan,0.25,0.6666666666666666,0.6666666666666666,0.6666666666666666
2545,9,kd_tree,100,manhattan,0.25,0.5,0.5,0.5
2546,12,kd_tree,100,manhattan,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333
2547,18,kd_tree,100,manhattan,0.25,0.5,0.5,0.5
2548,1,kd_tree,200,euclidean,0.25,0.16666666666666666,0.16666666666666666,0.16666666666666666
2549,3,kd_tree,200,euclidean,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333
2550,5,kd_tree,200,euclidean,0.25,0.6666666666666666,0.6666666666666666,0.6666666666666666
2551,7,kd_tree,200,euclidean,0.25,0.6666666666666666,0.6666666666666666,0.6666666666666666
