,kernel,degree,coef0,gamma,nu,precision,recall,f1
373,rbf,1,0.0,1,0.05,0.3333333333333333,0.5,0.4
374,rbf,1,0.0,1,0.1,0.3333333333333333,0.5,0.4
375,rbf,1,0.0,1,0.2,0.5,0.6666666666666666,0.5714285714285714
376,rbf,1,0.0,1,0.25,0.16666666666666666,0.16666666666666666,0.16666666666666666
377,rbf,1,0.0,1,0.5,0.5,0.6666666666666666,0.5714285714285714
378,sigmoid,1,0.0,1,0.01,0.0,0.0,0.0
379,sigmoid,1,0.0,1,0.05,0.0,0.0,0.0
380,sigmoid,1,0.0,1,0.1,0.0,0.0,0.0
381,sigmoid,1,0.0,1,0.2,0.0,0.0,0.0
382,sigmoid,1,0.0,1,0.25,0.0,0.0,0.0
383,sigmoid,1,0.0,1,0.5,0.08333333333333333,0.16666666666666666,0.1111111111111111
384,linear,2,0.0,scale,0.01,0.0,0.0,0.0
385,linear,2,0.0,scale,0.05,0.0,0.0,0.0
386,linear,2,0.0,scale,0.1,0.0,0.0,0.0
387,linear,2,0.0,scale,0.2,0.4166666666666667,0.8333333333333334,0.5555555555555556
388,linear,2,0.0,scale,0.25,0.0,0.0,0.0
389,linear,2,0.0,scale,0.5,0.42857142857142855,1.0,0.6
390,poly,2,0.0,scale,0.01,0.0,0.0,0.0
391,poly,2,0.0,scale,0.05,0.0,0.0,0.0
392,poly,2,0.0,scale,0.1,0.0,0.0,0.0
393,poly,2,0.0,scale,0.2,0.0,0.0,0.0
394,poly,2,0.0,scale,0.25,0.16666666666666666,0.16666666666666666,0.16666666666666666
395,poly,2,0.0,scale,0.5,0.16666666666666666,0.3333333333333333,0.2222222222222222
396,rbf,2,0.0,scale,0.01,0.6,0.5,0.5454545454545454
397,rbf,2,0.0,scale,0.05,0.5,0.5,0.5
398,rbf,2,0.0,scale,0.1,0.3333333333333333,0.3333333333333333,0.3333333333333333
399,rbf,2,0.0,scale,0.2,0.5,0.5,0.5
400,rbf,2,0.0,scale,0.25,0.2,0.16666666666666666,0.18181818181818182
401,rbf,2,0.0,scale,0.5,0.35714285714285715,0.8333333333333334,0.5
402,sigmoid,2,0.0,scale,0.01,0.0,0.0,0.0
403,sigmoid,2,0.0,scale,0.05,0.0,0.0,0.0
404,sigmoid,2,0.0,scale,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
405,sigmoid,2,0.0,scale,0.2,0.2,0.16666666666666666,0.18181818181818182
406,sigmoid,2,0.0,scale,0.25,0.16666666666666666,0.16666666666666666,0.16666666666666666
407,sigmoid,2,0.0,scale,0.5,0.15384615384615385,0.3333333333333333,0.21052631578947367
408,linear,2,0.0,auto,0.01,0.0,0.0,0.0
409,linear,2,0.0,auto,0.05,0.0,0.0,0.0
410,linear,2,0.0,auto,0.1,0.0,0.0,0.0
411,linear,2,0.0,auto,0.2,0.4166666666666667,0.8333333333333334,0.5555555555555556
412,linear,2,0.0,auto,0.25,0.0,0.0,0.0
413,linear,2,0.0,auto,0.5,0.42857142857142855,1.0,0.6
414,poly,2,0.0,auto,0.01,0.0,0.0,0.0
415,poly,2,0.0,auto,0.05,0.0,0.0,0.0
416,poly,2,0.0,auto,0.1,0.0,0.0,0.0
417,poly,2,0.0,auto,0.2,0.2,0.16666666666666666,0.18181818181818182
418,poly,2,0.0,auto,0.25,0.2,0.16666666666666666,0.18181818181818182
419,poly,2,0.0,auto,0.5,0.16666666666666666,0.3333333333333333,0.2222222222222222
420,rbf,2,0.0,auto,0.01,0.3,0.5,0.375
421,rbf,2,0.0,auto,0.05,0.5,0.3333333333333333,0.4
422,rbf,2,0.0,auto,0.1,0.5,0.6666666666666666,0.5714285714285714
423,rbf,2,0.0,auto,0.2,0.5,0.8333333333333334,0.625
424,rbf,2,0.0,auto,0.25,0.5714285714285714,0.6666666666666666,0.6153846153846154
425,rbf,2,0.0,auto,0.5,0.3333333333333333,0.6666666666666666,0.4444444444444444
426,sigmoid,2,0.0,auto,0.01,0.0,0.0,0.0
427,sigmoid,2,0.0,auto,0.05,0.0,0.0,0.0
428,sigmoid,2,0.0,auto,0.1,0.0,0.0,0.0
429,sigmoid,2,0.0,auto,0.2,0.0,0.0,0.0
430,sigmoid,2,0.0,auto,0.25,0.0,0.0,0.0
431,sigmoid,2,0.0,auto,0.5,0.08333333333333333,0.16666666666666666,0.1111111111111111
432,linear,2,0.0,1e-06,0.01,0.0,0.0,0.0
433,linear,2,0.0,1e-06,0.05,0.0,0.0,0.0
434,linear,2,0.0,1e-06,0.1,0.0,0.0,0.0
435,linear,2,0.0,1e-06,0.2,0.4166666666666667,0.8333333333333334,0.5555555555555556
436,linear,2,0.0,1e-06,0.25,0.0,0.0,0.0
437,linear,2,0.0,1e-06,0.5,0.42857142857142855,1.0,0.6
438,poly,2,0.0,1e-06,0.01,0.15384615384615385,0.3333333333333333,0.21052631578947367
439,poly,2,0.0,1e-06,0.05,0.0,0.0,0.0
440,poly,2,0.0,1e-06,0.1,0.21428571428571427,0.5,0.3
441,poly,2,0.0,1e-06,0.2,0.0,0.0,0.0
442,poly,2,0.0,1e-06,0.25,0.23529411764705882,0.6666666666666666,0.34782608695652173
443,poly,2,0.0,1e-06,0.5,0.2608695652173913,1.0,0.41379310344827586
444,rbf,2,0.0,1e-06,0.01,0.25,1.0,0.4
445,rbf,2,0.0,1e-06,0.05,0.22727272727272727,0.8333333333333334,0.35714285714285715
446,rbf,2,0.0,1e-06,0.1,0.38461538461538464,0.8333333333333334,0.5263157894736842
447,rbf,2,0.0,1e-06,0.2,0.2777777777777778,0.8333333333333334,0.4166666666666667
448,rbf,2,0.0,1e-06,0.25,0.0,0.0,0.0
449,rbf,2,0.0,1e-06,0.5,0.0,0.0,0.0
450,sigmoid,2,0.0,1e-06,0.01,0.29411764705882354,0.8333333333333334,0.43478260869565216
451,sigmoid,2,0.0,1e-06,0.05,0.4,0.6666666666666666,0.5
452,sigmoid,2,0.0,1e-06,0.1,0.3333333333333333,1.0,0.5
453,sigmoid,2,0.0,1e-06,0.2,0.38461538461538464,0.8333333333333334,0.5263157894736842
454,sigmoid,2,0.0,1e-06,0.25,0.625,0.8333333333333334,0.7142857142857143
455,sigmoid,2,0.0,1e-06,0.5,0.15,0.5,0.23076923076923078
456,linear,2,0.0,0.0001,0.01,0.0,0.0,0.0
457,linear,2,0.0,0.0001,0.05,0.0,0.0,0.0
458,linear,2,0.0,0.0001,0.1,0.0,0.0,0.0
459,linear,2,0.0,0.0001,0.2,0.4166666666666667,0.8333333333333334,0.5555555555555556
460,linear,2,0.0,0.0001,0.25,0.0,0.0,0.0
461,linear,2,0.0,0.0001,0.5,0.42857142857142855,1.0,0.6
462,poly,2,0.0,0.0001,0.01,0.21428571428571427,0.5,0.3
463,poly,2,0.0,0.0001,0.05,0.0,0.0,0.0
464,poly,2,0.0,0.0001,0.1,0.21428571428571427,0.5,0.3
465,poly,2,0.0,0.0001,0.2,0.0,0.0,0.0
466,poly,2,0.0,0.0001,0.25,0.23529411764705882,0.6666666666666666,0.34782608695652173
467,poly,2,0.0,0.0001,0.5,0.2608695652173913,1.0,0.41379310344827586
468,rbf,2,0.0,0.0001,0.01,0.0,0.0,0.0
469,rbf,2,0.0,0.0001,0.05,0.0,0.0,0.0
470,rbf,2,0.0,0.0001,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
471,rbf,2,0.0,0.0001,0.2,0.2,0.16666666666666666,0.18181818181818182
472,rbf,2,0.0,0.0001,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333
473,rbf,2,0.0,0.0001,0.5,0.38461538461538464,0.8333333333333334,0.5263157894736842
474,sigmoid,2,0.0,0.0001,0.01,0.29411764705882354,0.8333333333333334,0.43478260869565216
475,sigmoid,2,0.0,0.0001,0.05,0.36363636363636365,0.6666666666666666,0.47058823529411764
476,sigmoid,2,0.0,0.0001,0.1,0.0,0.0,0.0
477,sigmoid,2,0.0,0.0001,0.2,0.2608695652173913,1.0,0.41379310344827586
478,sigmoid,2,0.0,0.0001,0.25,0.2608695652173913,1.0,0.41379310344827586
479,sigmoid,2,0.0,0.0001,0.5,0.0,0.0,0.0
480,linear,2,0.0,0.001,0.01,0.0,0.0,0.0
481,linear,2,0.0,0.001,0.05,0.0,0.0,0.0
482,linear,2,0.0,0.001,0.1,0.0,0.0,0.0
483,linear,2,0.0,0.001,0.2,0.4166666666666667,0.8333333333333334,0.5555555555555556
484,linear,2,0.0,0.001,0.25,0.0,0.0,0.0
485,linear,2,0.0,0.001,0.5,0.42857142857142855,1.0,0.6
486,poly,2,0.0,0.001,0.01,0.15384615384615385,0.3333333333333333,0.21052631578947367
487,poly,2,0.0,0.001,0.05,0.0,0.0,0.0
488,poly,2,0.0,0.001,0.1,0.2,0.5,0.2857142857142857
489,poly,2,0.0,0.001,0.2,0.0,0.0,0.0
490,poly,2,0.0,0.001,0.25,0.23529411764705882,0.6666666666666666,0.34782608695652173
491,poly,2,0.0,0.001,0.5,0.23529411764705882,0.6666666666666666,0.34782608695652173
492,rbf,2,0.0,0.001,0.01,0.3333333333333333,0.16666666666666666,0.2222222222222222
493,rbf,2,0.0,0.001,0.05,0.0,0.0,0.0
494,rbf,2,0.0,0.001,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
495,rbf,2,0.0,0.001,0.2,0.4,0.3333333333333333,0.36363636363636365
496,rbf,2,0.0,0.001,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333
497,rbf,2,0.0,0.001,0.5,0.38461538461538464,0.8333333333333334,0.5263157894736842
498,sigmoid,2,0.0,0.001,0.01,0.1,0.16666666666666666,0.125
499,sigmoid,2,0.0,0.001,0.05,0.09090909090909091,0.16666666666666666,0.11764705882352941
500,sigmoid,2,0.0,0.001,0.1,0.0,0.0,0.0
501,sigmoid,2,0.0,0.001,0.2,0.2608695652173913,1.0,0.41379310344827586
502,sigmoid,2,0.0,0.001,0.25,0.375,1.0,0.5454545454545454
503,sigmoid,2,0.0,0.001,0.5,0.0,0.0,0.0
504,linear,2,0.0,0.01,0.01,0.0,0.0,0.0
505,linear,2,0.0,0.01,0.05,0.0,0.0,0.0
506,linear,2,0.0,0.01,0.1,0.0,0.0,0.0
507,linear,2,0.0,0.01,0.2,0.4166666666666667,0.8333333333333334,0.5555555555555556
508,linear,2,0.0,0.01,0.25,0.0,0.0,0.0
509,linear,2,0.0,0.01,0.5,0.42857142857142855,1.0,0.6
510,poly,2,0.0,0.01,0.01,0.21428571428571427,0.5,0.3
511,poly,2,0.0,0.01,0.05,0.0,0.0,0.0
512,poly,2,0.0,0.01,0.1,0.21428571428571427,0.5,0.3
513,poly,2,0.0,0.01,0.2,0.0,0.0,0.0
514,poly,2,0.0,0.01,0.25,0.14285714285714285,0.16666666666666666,0.15384615384615385
515,poly,2,0.0,0.01,0.5,0.16666666666666666,0.3333333333333333,0.2222222222222222
516,rbf,2,0.0,0.01,0.01,0.0,0.0,0.0
517,rbf,2,0.0,0.01,0.05,0.5,0.16666666666666666,0.25
518,rbf,2,0.0,0.01,0.1,1.0,0.16666666666666666,0.2857142857142857
519,rbf,2,0.0,0.01,0.2,0.3333333333333333,0.3333333333333333,0.3333333333333333
520,rbf,2,0.0,0.01,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333
521,rbf,2,0.0,0.01,0.5,0.3333333333333333,0.6666666666666666,0.4444444444444444
522,sigmoid,2,0.0,0.01,0.01,0.0,0.0,0.0
523,sigmoid,2,0.0,0.01,0.05,0.5,0.16666666666666666,0.25
524,sigmoid,2,0.0,0.01,0.1,0.2,0.16666666666666666,0.18181818181818182
525,sigmoid,2,0.0,0.01,0.2,0.25,0.16666666666666666,0.2
526,sigmoid,2,0.0,0.01,0.25,0.4,0.3333333333333333,0.36363636363636365
527,sigmoid,2,0.0,0.01,0.5,0.2857142857142857,0.6666666666666666,0.4
528,linear,2,0.0,0.1,0.01,0.0,0.0,0.0
529,linear,2,0.0,0.1,0.05,0.0,0.0,0.0
530,linear,2,0.0,0.1,0.1,0.0,0.0,0.0
531,linear,2,0.0,0.1,0.2,0.4166666666666667,0.8333333333333334,0.5555555555555556
532,linear,2,0.0,0.1,0.25,0.0,0.0,0.0
533,linear,2,0.0,0.1,0.5,0.42857142857142855,1.0,0.6
534,poly,2,0.0,0.1,0.01,0.0,0.0,0.0
535,poly,2,0.0,0.1,0.05,0.0,0.0,0.0
536,poly,2,0.0,0.1,0.1,0.0,0.0,0.0
537,poly,2,0.0,0.1,0.2,0.0,0.0,0.0
538,poly,2,0.0,0.1,0.25,0.16666666666666666,0.16666666666666666,0.16666666666666666
539,poly,2,0.0,0.1,0.5,0.16666666666666666,0.3333333333333333,0.2222222222222222
540,rbf,2,0.0,0.1,0.01,0.4,0.3333333333333333,0.36363636363636365
541,rbf,2,0.0,0.1,0.05,0.25,0.16666666666666666,0.2
542,rbf,2,0.0,0.1,0.1,0.2,0.16666666666666666,0.18181818181818182
543,rbf,2,0.0,0.1,0.2,0.0,0.0,0.0
544,rbf,2,0.0,0.1,0.25,0.2857142857142857,0.3333333333333333,0.3076923076923077
545,rbf,2,0.0,0.1,0.5,0.4166666666666667,0.8333333333333334,0.5555555555555556
546,sigmoid,2,0.0,0.1,0.01,0.0,0.0,0.0
547,sigmoid,2,0.0,0.1,0.05,0.0,0.0,0.0
548,sigmoid,2,0.0,0.1,0.1,0.5,0.16666666666666666,0.25
549,sigmoid,2,0.0,0.1,0.2,0.25,0.16666666666666666,0.2
550,sigmoid,2,0.0,0.1,0.25,0.2,0.16666666666666666,0.18181818181818182
551,sigmoid,2,0.0,0.1,0.5,0.15384615384615385,0.3333333333333333,0.21052631578947367
552,linear,2,0.0,1,0.01,0.0,0.0,0.0
553,linear,2,0.0,1,0.05,0.0,0.0,0.0
554,linear,2,0.0,1,0.1,0.0,0.0,0.0
555,linear,2,0.0,1,0.2,0.4166666666666667,0.8333333333333334,0.5555555555555556
556,linear,2,0.0,1,0.25,0.0,0.0,0.0
557,linear,2,0.0,1,0.5,0.42857142857142855,1.0,0.6
558,poly,2,0.0,1,0.01,0.0,0.0,0.0
559,poly,2,0.0,1,0.05,0.0,0.0,0.0
560,poly,2,0.0,1,0.1,0.0,0.0,0.0
561,poly,2,0.0,1,0.2,0.2,0.16666666666666666,0.18181818181818182
562,poly,2,0.0,1,0.25,0.2,0.16666666666666666,0.18181818181818182
563,poly,2,0.0,1,0.5,0.16666666666666666,0.3333333333333333,0.2222222222222222
564,rbf,2,0.0,1,0.01,0.1111111111111111,0.16666666666666666,0.13333333333333333
565,rbf,2,0.0,1,0.05,0.3333333333333333,0.5,0.4
566,rbf,2,0.0,1,0.1,0.3333333333333333,0.5,0.4
567,rbf,2,0.0,1,0.2,0.5,0.6666666666666666,0.5714285714285714
568,rbf,2,0.0,1,0.25,0.16666666666666666,0.16666666666666666,0.16666666666666666
569,rbf,2,0.0,1,0.5,0.5,0.6666666666666666,0.5714285714285714
570,sigmoid,2,0.0,1,0.01,0.0,0.0,0.0
571,sigmoid,2,0.0,1,0.05,0.0,0.0,0.0
572,sigmoid,2,0.0,1,0.1,0.0,0.0,0.0
573,sigmoid,2,0.0,1,0.2,0.0,0.0,0.0
574,sigmoid,2,0.0,1,0.25,0.0,0.0,0.0
575,sigmoid,2,0.0,1,0.5,0.08333333333333333,0.16666666666666666,0.1111111111111111
576,linear,3,0.0,scale,0.01,0.0,0.0,0.0
577,linear,3,0.0,scale,0.05,0.0,0.0,0.0
578,linear,3,0.0,scale,0.1,0.0,0.0,0.0
579,linear,3,0.0,scale,0.2,0.4166666666666667,0.8333333333333334,0.5555555555555556
580,linear,3,0.0,scale,0.25,0.0,0.0,0.0
581,linear,3,0.0,scale,0.5,0.42857142857142855,1.0,0.6
582,poly,3,0.0,scale,0.01,0.4,0.3333333333333333,0.36363636363636365
583,poly,3,0.0,scale,0.05,0.6666666666666666,0.3333333333333333,0.4444444444444444
584,poly,3,0.0,scale,0.1,1.0,0.5,0.6666666666666666
585,poly,3,0.0,scale,0.2,0.8,0.6666666666666666,0.7272727272727273
586,poly,3,0.0,scale,0.25,0.29411764705882354,0.8333333333333334,0.43478260869565216
587,poly,3,0.0,scale,0.5,0.21052631578947367,0.6666666666666666,0.32
588,rbf,3,0.0,scale,0.01,0.6,0.5,0.5454545454545454
589,rbf,3,0.0,scale,0.05,0.5,0.5,0.5
590,rbf,3,0.0,scale,0.1,0.3333333333333333,0.3333333333333333,0.3333333333333333
591,rbf,3,0.0,scale,0.2,0.5,0.5,0.5
592,rbf,3,0.0,scale,0.25,0.2,0.16666666666666666,0.18181818181818182
593,rbf,3,0.0,scale,0.5,0.35714285714285715,0.8333333333333334,0.5
594,sigmoid,3,0.0,scale,0.01,0.0,0.0,0.0
595,sigmoid,3,0.0,scale,0.05,0.0,0.0,0.0
596,sigmoid,3,0.0,scale,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
597,sigmoid,3,0.0,scale,0.2,0.2,0.16666666666666666,0.18181818181818182
598,sigmoid,3,0.0,scale,0.25,0.16666666666666666,0.16666666666666666,0.16666666666666666
599,sigmoid,3,0.0,scale,0.5,0.15384615384615385,0.3333333333333333,0.21052631578947367
600,linear,3,0.0,auto,0.01,0.0,0.0,0.0
601,linear,3,0.0,auto,0.05,0.0,0.0,0.0
602,linear,3,0.0,auto,0.1,0.0,0.0,0.0
603,linear,3,0.0,auto,0.2,0.4166666666666667,0.8333333333333334,0.5555555555555556
604,linear,3,0.0,auto,0.25,0.0,0.0,0.0
605,linear,3,0.0,auto,0.5,0.42857142857142855,1.0,0.6
606,poly,3,0.0,auto,0.01,0.25,0.16666666666666666,0.2
607,poly,3,0.0,auto,0.05,0.25,0.16666666666666666,0.2
608,poly,3,0.0,auto,0.1,1.0,0.5,0.6666666666666666
609,poly,3,0.0,auto,0.2,0.8,0.6666666666666666,0.7272727272727273
610,poly,3,0.0,auto,0.25,0.2777777777777778,0.8333333333333334,0.4166666666666667
611,poly,3,0.0,auto,0.5,0.2,0.6666666666666666,0.3076923076923077
612,rbf,3,0.0,auto,0.01,0.3,0.5,0.375
613,rbf,3,0.0,auto,0.05,0.5,0.3333333333333333,0.4
614,rbf,3,0.0,auto,0.1,0.5,0.6666666666666666,0.5714285714285714
615,rbf,3,0.0,auto,0.2,0.5,0.8333333333333334,0.625
616,rbf,3,0.0,auto,0.25,0.5714285714285714,0.6666666666666666,0.6153846153846154
617,rbf,3,0.0,auto,0.5,0.3333333333333333,0.6666666666666666,0.4444444444444444
618,sigmoid,3,0.0,auto,0.01,0.0,0.0,0.0
619,sigmoid,3,0.0,auto,0.05,0.0,0.0,0.0
620,sigmoid,3,0.0,auto,0.1,0.0,0.0,0.0
621,sigmoid,3,0.0,auto,0.2,0.0,0.0,0.0
622,sigmoid,3,0.0,auto,0.25,0.0,0.0,0.0
623,sigmoid,3,0.0,auto,0.5,0.08333333333333333,0.16666666666666666,0.1111111111111111
624,linear,3,0.0,1e-06,0.01,0.0,0.0,0.0
625,linear,3,0.0,1e-06,0.05,0.0,0.0,0.0
626,linear,3,0.0,1e-06,0.1,0.0,0.0,0.0
627,linear,3,0.0,1e-06,0.2,0.4166666666666667,0.8333333333333334,0.5555555555555556
628,linear,3,0.0,1e-06,0.25,0.0,0.0,0.0
629,linear,3,0.0,1e-06,0.5,0.42857142857142855,1.0,0.6
630,poly,3,0.0,1e-06,0.01,0.29411764705882354,0.8333333333333334,0.43478260869565216
631,poly,3,0.0,1e-06,0.05,0.4,0.6666666666666666,0.5
632,poly,3,0.0,1e-06,0.1,0.3157894736842105,1.0,0.48
633,poly,3,0.0,1e-06,0.2,0.38461538461538464,0.8333333333333334,0.5263157894736842
634,poly,3,0.0,1e-06,0.25,0.0,0.0,0.0
635,poly,3,0.0,1e-06,0.5,0.2608695652173913,1.0,0.41379310344827586
636,rbf,3,0.0,1e-06,0.01,0.25,1.0,0.4
637,rbf,3,0.0,1e-06,0.05,0.22727272727272727,0.8333333333333334,0.35714285714285715
638,rbf,3,0.0,1e-06,0.1,0.38461538461538464,0.8333333333333334,0.5263157894736842
639,rbf,3,0.0,1e-06,0.2,0.2777777777777778,0.8333333333333334,0.4166666666666667
640,rbf,3,0.0,1e-06,0.25,0.0,0.0,0.0
641,rbf,3,0.0,1e-06,0.5,0.0,0.0,0.0
642,sigmoid,3,0.0,1e-06,0.01,0.29411764705882354,0.8333333333333334,0.43478260869565216
643,sigmoid,3,0.0,1e-06,0.05,0.4,0.6666666666666666,0.5
644,sigmoid,3,0.0,1e-06,0.1,0.3333333333333333,1.0,0.5
645,sigmoid,3,0.0,1e-06,0.2,0.38461538461538464,0.8333333333333334,0.5263157894736842
646,sigmoid,3,0.0,1e-06,0.25,0.625,0.8333333333333334,0.7142857142857143
647,sigmoid,3,0.0,1e-06,0.5,0.15,0.5,0.23076923076923078
648,linear,3,0.0,0.0001,0.01,0.0,0.0,0.0
649,linear,3,0.0,0.0001,0.05,0.0,0.0,0.0
650,linear,3,0.0,0.0001,0.1,0.0,0.0,0.0
651,linear,3,0.0,0.0001,0.2,0.4166666666666667,0.8333333333333334,0.5555555555555556
652,linear,3,0.0,0.0001,0.25,0.0,0.0,0.0
653,linear,3,0.0,0.0001,0.5,0.42857142857142855,1.0,0.6
654,poly,3,0.0,0.0001,0.01,0.3333333333333333,1.0,0.5
655,poly,3,0.0,0.0001,0.05,0.4,0.6666666666666666,0.5
656,poly,3,0.0,0.0001,0.1,0.3157894736842105,1.0,0.48
657,poly,3,0.0,0.0001,0.2,0.38461538461538464,0.8333333333333334,0.5263157894736842
658,poly,3,0.0,0.0001,0.25,0.0,0.0,0.0
659,poly,3,0.0,0.0001,0.5,0.2608695652173913,1.0,0.41379310344827586
660,rbf,3,0.0,0.0001,0.01,0.0,0.0,0.0
661,rbf,3,0.0,0.0001,0.05,0.0,0.0,0.0
662,rbf,3,0.0,0.0001,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
663,rbf,3,0.0,0.0001,0.2,0.2,0.16666666666666666,0.18181818181818182
664,rbf,3,0.0,0.0001,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333
665,rbf,3,0.0,0.0001,0.5,0.38461538461538464,0.8333333333333334,0.5263157894736842
666,sigmoid,3,0.0,0.0001,0.01,0.29411764705882354,0.8333333333333334,0.43478260869565216
667,sigmoid,3,0.0,0.0001,0.05,0.36363636363636365,0.6666666666666666,0.47058823529411764
668,sigmoid,3,0.0,0.0001,0.1,0.0,0.0,0.0
669,sigmoid,3,0.0,0.0001,0.2,0.2608695652173913,1.0,0.41379310344827586
670,sigmoid,3,0.0,0.0001,0.25,0.2608695652173913,1.0,0.41379310344827586
671,sigmoid,3,0.0,0.0001,0.5,0.0,0.0,0.0
672,linear,3,0.0,0.001,0.01,0.0,0.0,0.0
673,linear,3,0.0,0.001,0.05,0.0,0.0,0.0
674,linear,3,0.0,0.001,0.1,0.0,0.0,0.0
675,linear,3,0.0,0.001,0.2,0.4166666666666667,0.8333333333333334,0.5555555555555556
676,linear,3,0.0,0.001,0.25,0.0,0.0,0.0
677,linear,3,0.0,0.001,0.5,0.42857142857142855,1.0,0.6
678,poly,3,0.0,0.001,0.01,0.3333333333333333,1.0,0.5
679,poly,3,0.0,0.001,0.05,0.4444444444444444,0.6666666666666666,0.5333333333333333
680,poly,3,0.0,0.001,0.1,0.3333333333333333,1.0,0.5
681,poly,3,0.0,0.001,0.2,0.4166666666666667,0.8333333333333334,0.5555555555555556
682,poly,3,0.0,0.001,0.25,0.0,0.0,0.0
683,poly,3,0.0,0.001,0.5,0.2608695652173913,1.0,0.41379310344827586
684,rbf,3,0.0,0.001,0.01,0.3333333333333333,0.16666666666666666,0.2222222222222222
685,rbf,3,0.0,0.001,0.05,0.0,0.0,0.0
686,rbf,3,0.0,0.001,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
687,rbf,3,0.0,0.001,0.2,0.4,0.3333333333333333,0.36363636363636365
688,rbf,3,0.0,0.001,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333
689,rbf,3,0.0,0.001,0.5,0.38461538461538464,0.8333333333333334,0.5263157894736842
690,sigmoid,3,0.0,0.001,0.01,0.1,0.16666666666666666,0.125
691,sigmoid,3,0.0,0.001,0.05,0.09090909090909091,0.16666666666666666,0.11764705882352941
692,sigmoid,3,0.0,0.001,0.1,0.0,0.0,0.0
693,sigmoid,3,0.0,0.001,0.2,0.2608695652173913,1.0,0.41379310344827586
694,sigmoid,3,0.0,0.001,0.25,0.375,1.0,0.5454545454545454
695,sigmoid,3,0.0,0.001,0.5,0.0,0.0,0.0
696,linear,3,0.0,0.01,0.01,0.0,0.0,0.0
697,linear,3,0.0,0.01,0.05,0.0,0.0,0.0
698,linear,3,0.0,0.01,0.1,0.0,0.0,0.0
699,linear,3,0.0,0.01,0.2,0.4166666666666667,0.8333333333333334,0.5555555555555556
700,linear,3,0.0,0.01,0.25,0.0,0.0,0.0
701,linear,3,0.0,0.01,0.5,0.42857142857142855,1.0,0.6
702,poly,3,0.0,0.01,0.01,0.3333333333333333,1.0,0.5
703,poly,3,0.0,0.01,0.05,0.4,0.6666666666666666,0.5
704,poly,3,0.0,0.01,0.1,0.3333333333333333,1.0,0.5
705,poly,3,0.0,0.01,0.2,0.38461538461538464,0.8333333333333334,0.5263157894736842
706,poly,3,0.0,0.01,0.25,0.4,0.3333333333333333,0.36363636363636365
707,poly,3,0.0,0.01,0.5,0.2608695652173913,1.0,0.41379310344827586
708,rbf,3,0.0,0.01,0.01,0.0,0.0,0.0
709,rbf,3,0.0,0.01,0.05,0.5,0.16666666666666666,0.25
710,rbf,3,0.0,0.01,0.1,1.0,0.16666666666666666,0.2857142857142857
711,rbf,3,0.0,0.01,0.2,0.3333333333333333,0.3333333333333333,0.3333333333333333
712,rbf,3,0.0,0.01,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333
713,rbf,3,0.0,0.01,0.5,0.3333333333333333,0.6666666666666666,0.4444444444444444
714,sigmoid,3,0.0,0.01,0.01,0.0,0.0,0.0
715,sigmoid,3,0.0,0.01,0.05,0.5,0.16666666666666666,0.25
716,sigmoid,3,0.0,0.01,0.1,0.2,0.16666666666666666,0.18181818181818182
717,sigmoid,3,0.0,0.01,0.2,0.25,0.16666666666666666,0.2
718,sigmoid,3,0.0,0.01,0.25,0.4,0.3333333333333333,0.36363636363636365
719,sigmoid,3,0.0,0.01,0.5,0.2857142857142857,0.6666666666666666,0.4
720,linear,3,0.0,0.1,0.01,0.0,0.0,0.0
721,linear,3,0.0,0.1,0.05,0.0,0.0,0.0
722,linear,3,0.0,0.1,0.1,0.0,0.0,0.0
723,linear,3,0.0,0.1,0.2,0.4166666666666667,0.8333333333333334,0.5555555555555556
724,linear,3,0.0,0.1,0.25,0.0,0.0,0.0
725,linear,3,0.0,0.1,0.5,0.42857142857142855,1.0,0.6
726,poly,3,0.0,0.1,0.01,0.4,0.3333333333333333,0.36363636363636365
727,poly,3,0.0,0.1,0.05,0.6666666666666666,0.3333333333333333,0.4444444444444444
728,poly,3,0.0,0.1,0.1,1.0,0.5,0.6666666666666666
729,poly,3,0.0,0.1,0.2,0.8,0.6666666666666666,0.7272727272727273
730,poly,3,0.0,0.1,0.25,0.29411764705882354,0.8333333333333334,0.43478260869565216
731,poly,3,0.0,0.1,0.5,0.21052631578947367,0.6666666666666666,0.32
732,rbf,3,0.0,0.1,0.01,0.4,0.3333333333333333,0.36363636363636365
733,rbf,3,0.0,0.1,0.05,0.25,0.16666666666666666,0.2
734,rbf,3,0.0,0.1,0.1,0.2,0.16666666666666666,0.18181818181818182
735,rbf,3,0.0,0.1,0.2,0.0,0.0,0.0
736,rbf,3,0.0,0.1,0.25,0.2857142857142857,0.3333333333333333,0.3076923076923077
